Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
Portfolio Cuts as on 31 Mar 25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,, ,,, ,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,,,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,"Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,
327,TSKL0076,Hydershah kote(Sun City)_KL,Hyderabad,,,Telangana,Urban,1457,19.3203749,18.0297771,87,1.2905978,0.4841739,0.7927779,0.013646,0,0,0,0,0,1.2905978,0.06679983212955148,0,0,
328,TSMP0312,Hyderabad_LH,Hyderabad,,,Telangana,Urban,3,4.69426179,4.69426179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
329,TSKL0424,Jagtial_KL,Jagtial,,,Telangana,Urban,476,3.8354653,3.8354653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330,TSKL0443,Jangaon_KL,Jangaon,,,Telangana,Urban,377,3.734331,3.7193551,2,0.0149759,0.0101761,0.0047998,0,0,0,0,0,0,0.0149759,0.004010330096609004,0,0,
331,TSKL0428,Bhupalpally_KL,Jayashankar Bhupalpally,,,Telangana,Urban,396,2.760704,2.5866712,21,0.1740328,0.1654327,0.0086001,0,0,0,0,0,0,0.1740328,0.06303928273367952,0,0,
332,TSKL0427,Pitlam_KL,Kamareddy,,,Telangana,Rural,78,0.6353052,0.6353052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
333,TSJLG0199,Madhira_JLG,Khammam,,,Telangana,Urban,3392,6.2285192689999995,3.5526361580000008,1240,2.6758831109999988,0.907827051999999,0.715243027,0.5930798429999999,0.459733189,0,0,0,0,2.6758831109999988,0.42961785866476365,0.459733189,0.07381099249192995,
334,TSJLG0222,Wyra_JLG,Khammam,,,Telangana,Rural,3848,6.96905461499998,4.170258356999978,1443,2.798796258000002,0.9527087490000009,0.741707432000001,0.561982727,0.54239735,0,0,0,0,2.798796258000002,0.40160343297869394,0.54239735,0.077829401542149,
335,TSJLG0224,Kallur_JLG,Khammam,,,Telangana,Rural,1949,3.6067134459999894,2.018088763999989,748,1.5886246820000003,0.461923959,0.367535292,0.364750778,0.394414653,0,0,0,0,1.5886246820000003,0.4404632377329166,0.394414653,0.10935569429210516,
336,TSJLG0246,Mudigonda_JLG,Khammam,,,Telangana,Rural,3904,8.87078379200003,6.539190762000029,883,2.33159303,0.9624520710000001,0.642570252,0.416715587,0.30985512000000004,0,0,0,0,2.33159303,0.2628395736690944,0.30985512000000004,0.034929846929584486,
337,TSJLG0279,Vemsoor_JLG,Khammam,,,Telangana,Rural,1756,4.20061569199999,2.67993611699999,585,1.520679575,0.579060829,0.42627328899999994,0.306357127,0.20898833,0,0,0,0,1.520679575,0.3620134967109968,0.20898833,0.04975183290345155,
338,TSKL0299,Khammam_KL,Khammam,,,Telangana,Urban,949,8.6140202,7.5154519,89,1.0985683000000002,0.4401336,0.6584347,0,0,0,0,0,0,1.0985683000000002,0.12753258925489866,0,0,
339,TSKL0306,Wyra_KL,Khammam,,,Telangana,Rural,1086,7.5486946,6.6719726,86,0.876722,0.348601,0.528121,0,0,0,0,0,0,0.876722,0.11614220026863982,0,0,
340,TSKL0308,Sathupalli_KL,Khammam,,,Telangana,Rural,1437,10.430379,9.4101297,106,1.0202493000000001,0.4671751,0.513583,0.0394912,0,0,0,0,0,1.0202493000000001,0.09781517047462994,0,0,
341,TSKL0310,Madhira_KL,Khammam,,,Telangana,Rural,701,5.7965937,5.4552086,26,0.3413851,0.1916794,0.1497057,0,0,0,0,0,0,0.3413851,0.05889408809177017,0,0,
342,TSKL0320,Yellandu_KL,Khammam,,,Telangana,Rural,856,7.4331193,7.088437300000001,39,0.344682,0.300345,0.044337,0,0,0,0,0,0,0.344682,0.04637111098163055,0,0,
343,TSKL0440,Khammam-2_KL,Khammam,,,Telangana,Urban,288,2.4757638,2.4296121000000004,3,0.0461517,0.0461517,0,0,0,0,0,0,0,0.0461517,0.018641398666544844,0,0,
344,TSKL0311,Maripeda_KL,Mahabubabad,,,Telangana,Rural,1088,7.4467186,6.440247599999999,107,1.006471,0.4115267,0.5949443,0,0,0,0,0,0,1.006471,0.13515630898151568,0,0,
345,TSKL0345,Mahabubabad_KL,Mahabubabad,,,Telangana,Rural,1121,7.6478665,7.1534374000000005,79,0.49442909999999995,0.2376749,0.2567542,0,0,0,0,0,0,0.49442909999999995,0.0646492848691854,0,0,
346,TSKL0346,Thorrur_KL,Mahabubabad,,,Telangana,Rural,716,5.5718541,5.5258336,15,0.046020500000000006,0.0289037,0.0171168,0,0,0,0,0,0,0.046020500000000006,0.0082594589115318,0,0,
347,TSKL0406,Ramayampet_KL,Medak,,,Telangana,Rural,319,3.8360779,3.6694785999999997,13,0.1665993,0.115232,0.0513673,0,0,0,0,0,0,0.1665993,0.04342959250123675,0,0,
348,TSKL0407,Toopran_KL,Medak,,,Telangana,Rural,491,4.7239559,4.7239559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
349,TSKL0420,Medak_KL,Medak,,,Telangana,Urban,164,1.5783112,1.5783112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
350,TSKL0439,Medchal_KL,Medchal-Malkajgiri,,,Telangana,Urban,240,3.5833634,3.5822247000000003,1,0.0011387,0.0011387,0,0,0,0,0,0,0,0.0011387,0.0003177740778398306,0,0,
351,TSKL0441,Mulugu_KL,Mulugu,,,Telangana,Urban,511,3.151564,3.0486035,10,0.1029605,0.1029605,0,0,0,0,0,0,0,0.1029605,0.0326696522742359,0,0,
352,TSKL0307,Suryapet_KL,Nalgonda,,,Telangana,Rural,764,5.5507786,4.761112600000001,75,0.789666,0.3156179,0.4740481,0,0,0,0,0,0,0.789666,0.142262204441013,0,0,
353,TSKL0342,Miryalaguda_KL,Nalgonda,,,Telangana,Urban,534,4.0374314,3.9154937,20,0.12193770000000001,0.0804441,0.0414936,0,0,0,0,0,0,0.12193770000000001,0.030201801075802802,0,0,
354,TSKL0394,Nakrekal_KL,Nalgonda,,,Telangana,Rural,469,3.4652107880000003,3.177553688,37,0.2876571,0.1235857,0.1640714,0,0,0,0,0,0,0.2876571,0.0830128721162229,0,0,
355,TSKL0430,Nalgonda_KL,Nalgonda,,,Telangana,Urban,453,5.2269089,5.043047,21,0.18386190000000002,0.1558257,0.0280362,0,0,0,0,0,0,0.18386190000000002,0.03517602918237202,0,0,
356,TSKL0431,Haliya_KL,Nalgonda,,,Telangana,Urban,447,2.1672084,2.1646935,1,0.0025149,0.0025149,0,0,0,0,0,0,0,0.0025149,0.0011604329329842024,0,0,
357,TSKL0465,Kondamallepally_KL,Nalgonda,,,Telangana,Rural,211,1.5216684,1.5216684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,TSKL0403,Bhainsa_KL,Nirmal,,,Telangana,Rural,511,4.2357711,4.115445,19,0.1203261,0.0942352,0.0260909,0,0,0,0,0,0,0.1203261,0.028407129932021116,0,0,
359,TSKL0404,Nirmal_KL,Nirmal,,,Telangana,Urban,273,1.3647429,1.3392784,1,0.0254645,0.0254645,0,0,0,0,0,0,0,0.0254645,0.018658825775902554,0,0,
360,TSKL0389,Armoor_KL,Nizamabad,,,Telangana,Rural,669,4.6992298,4.4211413,33,0.2780885,0.2062881,0.0718004,0,0,0,0,0,0,0.2780885,0.059177463506892125,0,0,
361,TSKL0390,Nizamabad_KL,Nizamabad,,,Telangana,Urban,227,1.9123406,1.8983940000000001,5,0.0139466,0.0130762,0.0008704,0,0,0,0,0,0,0.0139466,0.007292947710256217,0,0,
362,TSKL0391,Banswada_KL,Nizamabad,,,Telangana,Rural,510,5.4216931,5.2724956999999995,15,0.14919739999999998,0.1466217,0.0025757,0,0,0,0,0,0,0.14919739999999998,0.027518599309872407,0,0,
363,TSKL0392,Kamareddy_KL,Nizamabad,,,Telangana,Urban,490,3.0669958,2.9332325,12,0.1337633,0.0905111,0.0432522,0,0,0,0,0,0,0.1337633,0.04361378649426256,0,0,
364,TSKL0393,Bodhan_KL,Nizamabad,,,Telangana,Urban,233,1.5827465,1.577565,2,0.0051815,0.0029297,0.0022518,0,0,0,0,0,0,0.0051815,0.0032737396670913504,0,0,
365,TSKL0416,Bheemgal_KL,Nizamabad,,,Telangana,Urban,309,2.5876787,2.5373200000000002,6,0.0503587,0.0372596,0.0130991,0,0,0,0,0,0,0.0503587,0.019460955488793875,0,0,
366,TSKL0075,Serilingampally_KL,Rangareddy,,,Telangana,Urban,1175,15.1657616,14.05165,84,1.1141116,0.4728341,0.6412775,0,0,0,0,0,0,1.1141116,0.07346229153437306,0,0,
367,TSKL0408,Gajwel_KL,Siddipet,,,Telangana,Urban,454,4.5052466,4.5052466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
368,TSJLG0223,Huzurnagar_JLG,Suryapet,,,Telangana,Urban,1927,3.163099077,1.82251932,714,1.340579757,0.46316573,0.287753517,0.235751148,0.353909362,0,0,0,0,1.340579757,0.42381845284196895,0.353909362,0.11188690375631885,
369,TSJLG0302,Nereducherla_JLG,Suryapet,,,Telangana,Rural,1257,2.71081806899999,2.16542600099999,237,0.545392068,0.159193508,0.093078569,0.14392291200000001,0.149197079,0,0,0,0,0.545392068,0.2011909519996644,0.149197079,0.055037658449369205,
370,TSKL0309,Kodad_KL,Suryapet,,,Telangana,Rural,904,5.6423539,5.1000809,55,0.542273,0.1721547,0.3701183,0,0,0,0,0,0,0.542273,0.09610758375152612,0,0,
371,TSKL0384,Huzurnagar_KL,Suryapet,,,Telangana,Rural,281,1.9810708,1.9810708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,TSKL0386,Narsampet_KL,Warangal,,,Telangana,Rural,1126,8.985023,8.3964287,67,0.5885943,0.2354859,0.3531084,0,0,0,0,0,0,0.5885943,0.06550837988951169,0,0,
373,APKL0426,Nidadavolu_KL,East Godavari,,,Andhra Pradesh,Rural,113,0.5977803,0.5977803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
374,APKL0474,Kadiri-2_KL,Sri Sathya Sai,,,Andhra Pradesh,Rural,156,1.0003738,1.0003738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,APKL0367,Srikalahasti_KL,Tirupati,,,Andhra Pradesh,Rural,134,1.1388747,1.1388747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,APKL0411,Kurmannapalem_KL,Visakhapatnam,,,Andhra Pradesh,Rural,172,1.9047219,1.9047219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,TSKL0412,Metpally_KL,Jagtial,,,Telangana,Rural,125,1.2470707,1.2470707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
378,TSKL0442,Ghanpur_KL,Mulugu,,,Telangana,Rural,279,1.7296141,1.7296141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,TSKL0472,Hayathnagar_KL,Rangareddy,,,Telangana,Urban,186,2.617762,2.617762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,TSKL0429,Warangal_KL,Warangal,,,Telangana,Urban,74,0.8852912,0.8852912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
381,TSKL0463,Choutuppal_KL,Yadadri Bhuvanagiri,,,Telangana,Urban,59,0.6700489,0.6700489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382,TSKL0469,Bhongir_KL,Yadadri Bhuvanagiri,,,Telangana,Urban,113,1.0610079,1.0610079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,APKL0482,Tadipatri-2_KL,Anantapur,,,Andhra Pradesh,Rural,120,1.5054643,1.5054643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,APKL0485,Yadiki_KL,Anantapur,,,Andhra Pradesh,Rural,21,0.0996377,0.0996377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
385,APKL0487,Porumamilla_KL,Kadapa,,,Andhra Pradesh,Rural,68,0.8048139,0.8048139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
386,APKL0495,Pulivendula_KL,Kadapa,,,Andhra Pradesh,Rural,37,0.4414704,0.4414704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
387,APKL0423,Rowthulapudi_KL,Kakinada,,,Andhra Pradesh,Rural,22,0.0521251,0.0521251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
388,APMP0573,Yemmiganur-2_LH,Kurnool,,,Andhra Pradesh,Urban,26,1.928907293,1.928907293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,APKL0493,Koilakuntla_KL,Nandyal,,,Andhra Pradesh,Rural,71,0.6004027,0.6004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
390,APKL0496,Nandyal-2_KL,Nandyal,,,Andhra Pradesh,Urban,56,0.401392,0.401392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,APKL0471,Amadalavalasa_KL,Srikakulam,,,Andhra Pradesh,Rural,47,0.3271447,0.3271447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
392,APKL0483,Haripuram_KL,Srikakulam,,,Andhra Pradesh,Rural,69,0.6226384,0.6226384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
393,APKL0502,Srikakulam-2_KL(Gujarathipeta),Srikakulam,,,Andhra Pradesh,Urban,38,0.2889071,0.2889071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,APKL0135,Tirupati_KL,Tirupati,,,Andhra Pradesh,Urban,41,0.5149939,0.5149939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,APKL0418,Arilova_KL,Visakhapatnam,,,Andhra Pradesh,Urban,26,0.1092064,0.1092064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,APMP0255,Bhimavaram_LH,West Godavari,,,Andhra Pradesh,Urban,7,0.318976537,0.279232916,2,0.039743621,0.039743621,0,0,0,0,0,0,0,0.039743621,0.12459731795257405,0,0,
397,TSKL0433,Adilabad_KL,Adilabad,,,Telangana,Urban,28,0.3150317,0.3150317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,TSKL0434,Parkal_KL,Hanamkonda,,,Telangana,Urban,79,0.7676924,0.7676924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
399,TSKL0432,Narsapur_KL,Medak,,,Telangana,Rural,30,0.3645274,0.3645274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,TSKL0464,Devarakonda_KL,Nalgonda,,,Telangana,Rural,98,1.1554238,1.1554238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,TSKL0480,Hastinapuram_KL,Rangareddy,,,Telangana,Urban,42,0.8935029,0.8935029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402,TSKL0470,Sangareddy_KL,Sangareddy,,,Telangana,Urban,14,0.0655366,0.0655366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,Total,477588,2348.4959835406025,2102.740572894601,58456,245.75541064599992,95.32476424999997,109.56717798299994,22.34849831799999,17.300339985,0.795412634,0.419217476,0,0,245.75541064599992,0.1046437432162426,18.514970095000006,0.007883756337997545,
,,,,,,,,,,,,,,,,,,,,,,,,,
KL denotes Gold Loan; JLG - Joint Liability Group Lending and LH - LAP & HL,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Districtwise break-up,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
SN,District,State,Number of ActiveLoans,,,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,"Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,,,
1,Anakapalli,Andhra Pradesh,8369,,,43.0455579769,41.7159770229,266,1.3295809539999999,0.792715645,0.326806092,0.13614646800000002,0.068333638,0.004109448999999999,0.001469662,0,0,1.3295809539999999,0.030887762094140056,0.073912749,0.0017170819121374752,,,,
2,Anantapur,Andhra Pradesh,24245,,,182.50423658999998,168.91105859399997,1632,13.593177995999998,5.933567722,7.394963978,0.107337175,0.10107707799999999,0.017068183,0.03916386,0,0,13.593177996,0.07448143807498228,0.157309121,0.0008619477768803724,,,,
3,Annamayya,Andhra Pradesh,14900,,,76.83392149999996,70.24771431299996,1096,6.586207187,2.9155124359999998,3.3290388530000006,0.179969197,0.05401395,0.09234964200000001,0.015323109,0,0,6.586207186999999,0.08572004472009154,0.16168670100000002,0.0021043661164684936,,,,
4,Bapatla,Andhra Pradesh,28064,,,122.93915011669998,105.73418683769998,4311,17.204963279,5.7678175959999995,8.76738332,1.5816390089999999,0.987277736,0.069859123,0.030986495,0,0,17.204963278999994,0.13994698403777953,1.0881233540000002,0.008850910006837522,,,,
5,Chittoor,Andhra Pradesh,20962,,,93.75667766100001,79.646912162,3197,14.109765499000003,6.353736907000001,5.110052192,1.6603979830000002,0.877171075,0.066554116,0.04185322599999999,0,0,14.109765499,0.15049344591771133,0.9855784169999999,0.010512087688981445,,,,
6,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,6986,,,29.176504705,24.668885237999998,888,4.5076194670000005,1.5831655310000001,2.243397614,0.34850500900000003,0.260745775,0.064027762,0.007777775999999999,0,0,4.507619467,0.15449484139981734,0.332551313,0.011397914738670203,,,,
7,East Godavari,Andhra Pradesh,32091,,,119.14731667,108.078953382,2695,11.068363288000002,4.5555661810000005,4.827650224,0.854366786,0.596447014,0.195851576,0.038481507000000005,0,0,11.068363287999999,0.09289645455176997,0.830780097,0.006972713446002275,,,,
8,Eluru,Andhra Pradesh,21926,,,74.26048206299994,60.74057673199994,4618,13.519905331,4.3899970590000015,5.0407283619999985,2.271804921,1.7667893230000002,0.050585665999999994,0,0,0,13.519905331000002,0.18206056512709137,1.8173749890000002,0.02447297591548361,,,,
9,Guntur,Andhra Pradesh,15307,,,67.21448906399995,59.853223029999945,1989,7.361266034000001,2.924987138,3.5022095240000004,0.486031256,0.439609408,0.008428708,0,0,0,7.361266034,0.10951903579882587,0.448038116,0.006665796649490102,,,,
10,Kadapa,Andhra Pradesh,12313,,,98.432988647,89.423139047,964,9.0098496,3.7066348999999996,5.118521,0.1846937,0,0,0,0,0,9.009849599999999,0.09153282577156208,0,0,,,,
11,Kakinada,Andhra Pradesh,23338,,,99.92596565499998,90.48519651399998,2340,9.440769141,3.563352148,3.558459964,1.3120606529999999,0.766920611,0.109950956,0.13002480900000002,0,0,9.440769140999999,0.0944776373099539,1.006896376,0.01007642377434076,,,,
12,Krishna,Andhra Pradesh,24088,,,69.53205813199999,54.78327977899999,5137,14.748778353,4.308789203000001,5.639034271,2.325353137,2.475601742,0,0,0,0,14.748778352999999,0.21211479638645023,2.475601742,0.03560374607782076,,,,
13,Kurnool,Andhra Pradesh,4020,,,39.319240221,37.130846821,287,2.1883934000000003,0.9306222000000001,1.2214531000000002,0.0363181,0,0,0,0,0,2.1883934000000003,0.05565706223466652,0,0,,,,
14,Nandyal,Andhra Pradesh,8249,,,61.98241784,57.71479682,525,4.267621019999999,1.8990326199999996,2.308418,0.0601704,0,0,0,0,0,4.26762102,0.06885212240374908,0,0,,,,
15,Nellore,Andhra Pradesh,10245,,,64.372464851,58.078681957,677,6.2937828940000005,2.120761898,4.085132596,0.0878884,0,0,0,0,0,6.2937828940000005,0.0977713515952501,0,0,,,,
16,NTR,Andhra Pradesh,17331,,,45.82846327899997,31.437004153999972,5438,14.391459124999999,5.323062470999999,4.788679483999999,2.233487873,2.046229297,0,0,0,0,14.391459125,0.31402883918201585,2.046229297,0.04464974713515314,,,,
17,Palnadu,Andhra Pradesh,24044,,,88.29143800400003,77.52999213700002,3010,10.761445867000003,3.6076705639999997,5.413908114000001,1.0179618320000001,0.712301751,0.005036294,0.0045673120000000005,0,0,10.761445866999999,0.12188549773662599,0.7219053570000001,0.008176391429566414,,,,
18,Parvathipuram Manyam,Andhra Pradesh,6065,,,42.479752600000005,40.8075812,204,1.6721714,0.8919935000000001,0.7531638,0.0270141,0,0,0,0,0,1.6721713999999999,0.03936396277411464,0,0,,,,
19,Prakasam,Andhra Pradesh,28976,,,151.29486423999998,133.08450732799997,3515,18.210356911999998,6.596453123999999,10.064684147,0.9590653429999998,0.52797023,0.062184068,0,0,0,18.210356912,0.12036335141629659,0.590154298,0.003900689563816486,,,,
20,Sri Sathya Sai,Andhra Pradesh,15885,,,93.69199492000001,87.55831100800002,987,6.1336839119999995,2.6611519509999995,3.247102801,0.144556373,0.067872636,0.0012797309999999999,0.01172042,0,0,6.1336839119999995,0.0654664671964485,0.080872787,0.000863177127021942,,,,
21,Srikakulam,Andhra Pradesh,9969,,,79.673001,75.6536657,495,4.0193353,2.3584771,1.6046293999999999,0.056228799999999995,0,0,0,0,0,4.0193353,0.050447896395919616,0,0,,,,
22,Tirupati,Andhra Pradesh,9761,,,56.61584558199999,51.90636359099999,618,4.7094819910000005,2.108906421,2.47361521,0.106527549,0.020432811,0,0,0,0,4.709481991,0.08318310788415208,0.020432811,0.000360902690579901,,,,
23,Visakhapatnam,Andhra Pradesh,9868,,,56.916694664,53.936760772999996,518,2.979933891,1.4805428,1.374797655,0.087032537,0.037560899,0,0,0,0,2.979933891,0.05235606017868107,0.037560899,0.0006599276226726742,,,,
24,Vizianagaram,Andhra Pradesh,7858,,,44.604405725999996,42.866625979999995,282,1.737779746,1.1121964169999998,0.596185857,0.013141118,0.016256354,0,0,0,0,1.7377797460000002,0.03895982286312684,0.016256354,0.00036445624003738584,,,,
25,West Godavari,Andhra Pradesh,18823,,,56.236970405,46.284999577,2939,9.951970828,3.5518583149999996,4.139057654,1.243083597,0.9392209509999999,0.028598240000000004,0.050152071000000006,0,0,9.951970827999999,0.17696491749696341,1.0179712619999999,0.0181014598522806,,,,
26,Kolar,Karnataka,894,,,9.490599687,9.118086843999999,61,0.37251284300000004,0.07224048,0.15260010100000002,0.07998467199999999,0.019662697,0.007107731,0.040917162,0,0,0.37251284300000004,0.039250717055346815,0.06768758999999999,0.007132066700981695,,,,
27,Tumkur,Karnataka,1815,,,19.639019146,18.863892182,71,0.7751269639999998,0.44383492399999996,0.22902735999999999,0.100706782,0,0.001557898,0,0,0,0.775126964,0.03946872082753048,0.001557898,7.932667046242514e-05,,,,
28,Gajapati ,Orissa,281,,,4.3360192,4.3213162,2,0.014703,0.014703,0,0,0,0,0,0,0,0.014703,0.0033908982690851555,0,0,,,,
29,Ganjam,Orissa,11291,,,32.92467922699998,27.642261730999977,1540,5.282417496,0.8135271719999999,1.409931505,1.501514639,1.5574441799999998,0,0,0,0,5.282417495999999,0.16043945210764993,1.5574441799999998,0.04730324536382463,,,,
30,Khordha ,Orissa,2067,,,6.351325032,5.067571835000001,361,1.2837531969999998,0.231834889,0.330249059,0.29612278799999997,0.425546461,0,0,0,0,1.2837531969999998,0.20212368136287184,0.425546461,0.06700120980361755,,,,
31,Yanam,Pondicherry,3746,,,13.630137319999989,13.475240288999988,22,0.154897031,0.09092942500000001,0.036144835,0.00630985,0.009878909,0.004853945,0.006780067,0,0,0.15489703100000002,0.011364304508709098,0.021512921,0.0015783348688962451,,,,
32,Vellore,Tamil Nadu,608,,,3.86757929,3.5232467290000002,56,0.344332561,0.0816951,0.22517283,0.031455085,0,0.006009546,0,0,0,0.344332561,0.08903051112366464,0.006009546,0.0015538261918865534,,,,
33,Adilabad,Telangana,28,,,0.3150317,0.3150317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
34,Bhadradri Kothagudem,Telangana,10559,,,46.045951488,42.77094123,711,3.2750102579999996,1.923279315,1.1083247029999999,0.135925864,0.10748037599999999,0,0,0,0,3.2750102580000005,0.07112482535741493,0.10748037599999999,0.0023341981765326396,,,,
35,Hanamkonda,Telangana,769,,,9.4407646,9.219245299999999,17,0.2215193,0.2016621,0.0198572,0,0,0,0,0,0,0.2215193,0.023464127047506302,0,0,,,,
36,Hyderabad,Telangana,1460,,,24.01463669,22.72403889,87,1.2905978,0.4841739,0.7927779,0.013646,0,0,0,0,0,1.2905978,0.053742133044112274,0,0,,,,
37,Jagtial,Telangana,601,,,5.082536,5.082536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
38,Jangaon,Telangana,377,,,3.734331,3.7193551,2,0.0149759,0.0101761,0.0047998,0,0,0,0,0,0,0.0149759,0.004010330096609004,0,0,,,,
39,Jayashankar Bhupalpally,Telangana,396,,,2.760704,2.5866712,21,0.1740328,0.1654327,0.0086001,0,0,0,0,0,0,0.1740328,0.06303928273367952,0,0,,,,
40,Kamareddy,Telangana,78,,,0.6353052,0.6353052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
41,Khammam,Telangana,20166,,,72.17425741399998,57.530922357999984,5248,14.643335056000002,5.658058460000001,4.787510692000001,2.2823772620000002,1.915388642,0,0,0,0,14.643335056000003,0.20288861403871633,1.915388642,0.02653839070367024,,,,
42,Mahabubabad,Telangana,2925,,,20.6664392,19.1195186,201,1.5469206,0.6781053,0.8688153,0,0,0,0,0,0,1.5469206,0.07485182062713543,0,0,,,,
43,Medak,Telangana,1004,,,10.5028724,10.3362731,13,0.1665993,0.115232,0.0513673,0,0,0,0,0,0,0.1665993,0.015862260689751884,0,0,,,,
44,Medchal-Malkajgiri,Telangana,240,,,3.5833634,3.5822247000000003,1,0.0011387,0.0011387,0,0,0,0,0,0,0,0.0011387,0.0003177740778398306,0,0,,,,
45,Mulugu,Telangana,790,,,4.8811781,4.7782176,10,0.1029605,0.1029605,0,0,0,0,0,0,0,0.1029605,0.02109337088109938,0,0,,,,
46,Nalgonda,Telangana,2976,,,23.124630288000002,21.738992688000003,154,1.3856376,0.6779883,0.7076492999999999,0,0,0,0,0,0,1.3856376,0.05992042176427983,0,0,,,,
47,Nirmal,Telangana,784,,,5.600514,5.454723400000001,20,0.1457906,0.1196997,0.0260909,0,0,0,0,0,0,0.1457906,0.026031646381028596,0,0,,,,
48,Nizamabad,Telangana,2438,,,19.2706845,18.640148500000002,73,0.630536,0.49668640000000003,0.13384959999999999,0,0,0,0,0,0,0.6305359999999999,0.0327199586501455,0,0,,,,
49,Rangareddy,Telangana,1403,,,18.6770265,17.5629149,84,1.1141116,0.4728341,0.6412775,0,0,0,0,0,0,1.1141116,0.05965144398119261,0,0,,,,
50,Sangareddy,Telangana,14,,,0.0655366,0.0655366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
51,Siddipet,Telangana,454,,,4.5052466,4.5052466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
